user_id,signup_date,acquisition_channel,region,email_verified,onboarding_completed,feature_used,subscribed
3761,2023-02-06,Referral,Europe,True,True,True,True
3762,2023-02-11,Organic,North America,True,False,False,False
3763,2023-05-25,Referral,Asia,True,True,True,False
3764,2023-04-11,Organic,Europe,True,True,True,False
3765,2023-02-17,Paid,Europe,True,False,False,False
3766,2023-04-13,Social,North America,True,False,False,False
3767,2023-01-28,Social,Europe,False,False,False,False
3768,2023-02-10,Organic,North America,False,False,False,False
3769,2023-04-09,Organic,Europe,True,False,False,False
3770,2023-02-16,Social,Europe,True,False,False,False
3771,2023-05-26,Referral,North America,True,True,False,False
3772,2023-04-15,Paid,North America,False,False,False,False
3773,2023-05-04,Organic,Europe,True,True,False,False
3774,2023-01-13,Referral,Europe,True,False,False,False
3775,2023-05-21,Organic,Europe,True,True,True,False
3776,2023-04-10,Social,North America,True,True,False,False
3777,2023-01-31,Paid,North America,False,False,False,False
3778,2023-05-10,Paid,Other,True,True,False,False
3779,2023-01-16,Organic,North America,True,True,True,True
3780,2023-05-17,Paid,Asia,True,True,True,True
3781,2023-03-14,Referral,Europe,True,True,False,False
3782,2023-06-15,Paid,Other,True,True,False,False
3783,2023-02-23,Referral,Europe,True,True,True,False
3784,2023-04-10,Referral,North America,True,True,True,False
3785,2023-04-19,Organic,Other,True,False,False,False
3786,2023-03-28,Paid,North America,True,True,False,False
3787,2023-06-22,Paid,Other,True,True,False,False
3788,2023-06-11,Organic,North America,False,False,False,False
3789,2023-05-17,Organic,Asia,True,False,False,False
3790,2023-01-08,Organic,Asia,True,False,False,False
3791,2023-01-07,Paid,North America,True,True,False,False
3792,2023-02-05,Organic,Europe,True,True,False,False
3793,2023-01-18,Social,Europe,True,True,True,False
3794,2023-01-03,Paid,Europe,True,False,False,False
3795,2023-01-28,Paid,North America,True,True,False,False
3796,2023-03-11,Referral,North America,True,False,False,False
3797,2023-06-21,Referral,North America,True,True,True,False
3798,2023-05-29,Paid,Europe,True,True,False,False
3799,2023-01-28,Organic,Asia,True,True,False,False
3800,2023-02-23,Referral,North America,True,False,False,False
3801,2023-03-06,Organic,Europe,False,False,False,False
3802,2023-04-10,Referral,Europe,True,True,True,False
3803,2023-01-21,Organic,Europe,True,True,True,True
3804,2023-01-13,Paid,Asia,False,False,False,False
3805,2023-02-26,Referral,Europe,False,False,False,False
3806,2023-02-18,Organic,Europe,True,True,False,False
3807,2023-04-28,Organic,Asia,True,True,True,True
3808,2023-02-23,Paid,Asia,True,True,False,False
3809,2023-05-18,Referral,North America,True,True,True,True
3810,2023-02-22,Referral,Asia,True,True,True,True
3811,2023-02-13,Referral,Asia,True,True,True,True
3812,2023-02-16,Organic,North America,False,False,False,False
3813,2023-02-22,Organic,North America,False,False,False,False
3814,2023-03-15,Referral,Other,True,True,True,True
3815,2023-02-15,Organic,Europe,True,True,False,False
3816,2023-01-13,Paid,Asia,False,False,False,False
3817,2023-06-14,Paid,Europe,True,True,True,False
3818,2023-04-12,Social,North America,False,False,False,False
3819,2023-01-24,Organic,Asia,True,False,False,False
3820,2023-01-02,Organic,Asia,True,True,True,False
3821,2023-03-22,Referral,Asia,False,False,False,False
3822,2023-04-10,Organic,North America,True,True,True,False
3823,2023-05-22,Paid,Asia,True,False,False,False
3824,2023-05-18,Referral,Europe,False,False,False,False
3825,2023-06-12,Organic,Other,True,True,False,False
3826,2023-06-02,Organic,Europe,True,False,False,False
3827,2023-05-11,Organic,North America,True,True,True,True
3828,2023-04-21,Organic,North America,True,False,False,False
3829,2023-04-12,Paid,Europe,True,True,True,True
3830,2023-01-17,Organic,Asia,True,True,True,True
3831,2023-01-12,Organic,Europe,True,False,False,False
3832,2023-04-26,Paid,North America,True,True,False,False
3833,2023-01-24,Social,Asia,True,False,False,False
3834,2023-01-29,Social,Europe,True,False,False,False
3835,2023-06-20,Referral,Asia,False,False,False,False
3836,2023-06-02,Paid,Europe,True,True,True,False
3837,2023-05-02,Organic,Europe,True,True,True,False
3838,2023-03-31,Referral,Europe,False,False,False,False
3839,2023-03-06,Organic,Europe,True,True,False,False
3840,2023-03-25,Referral,Other,True,True,False,False
3841,2023-04-29,Organic,Europe,True,True,False,False
3842,2023-06-05,Paid,Europe,True,False,False,False
3843,2023-01-16,Organic,Europe,True,True,False,False
3844,2023-06-24,Organic,North America,True,True,False,False
3845,2023-04-14,Paid,North America,True,True,True,True
3846,2023-04-02,Paid,Asia,True,False,False,False
3847,2023-01-27,Organic,Europe,True,True,True,True
3848,2023-06-19,Social,Europe,True,True,False,False
3849,2023-06-24,Organic,Europe,True,False,False,False
3850,2023-06-11,Social,Asia,True,True,True,True
3851,2023-06-14,Paid,Asia,True,True,True,True
3852,2023-05-14,Paid,Asia,True,True,True,True
3853,2023-05-15,Social,North America,True,True,True,True
3854,2023-06-02,Referral,North America,True,True,False,False
3855,2023-02-02,Organic,Europe,True,True,False,False
3856,2023-02-24,Organic,Europe,True,True,True,False
3857,2023-01-07,Organic,Europe,True,True,True,False
3858,2023-02-26,Paid,Europe,True,True,True,True
3859,2023-05-06,Referral,Other,True,True,False,False
3860,2023-01-12,Paid,North America,True,True,False,False
3861,2023-01-16,Organic,Asia,True,True,True,True
3862,2023-02-12,Paid,Europe,True,True,False,False
3863,2023-04-27,Paid,Asia,True,True,True,False
3864,2023-05-15,Paid,Asia,True,True,False,False
3865,2023-04-21,Paid,Europe,True,True,False,False
3866,2023-02-20,Paid,Europe,True,False,False,False
3867,2023-06-09,Paid,Other,True,True,False,False
3868,2023-03-16,Social,North America,True,True,False,False
3869,2023-01-08,Organic,Europe,True,True,True,True
3870,2023-02-14,Referral,Europe,True,True,True,False
3871,2023-02-28,Organic,Asia,True,True,True,True
3872,2023-05-12,Organic,Europe,True,False,False,False
3873,2023-04-14,Social,Asia,True,False,False,False
3874,2023-06-06,Paid,North America,True,True,True,True
3875,2023-06-06,Social,North America,True,True,False,False
3876,2023-04-08,Social,North America,True,False,False,False
3877,2023-06-05,Organic,Europe,False,False,False,False
3878,2023-03-20,Social,North America,True,True,True,True
3879,2023-05-04,Organic,Asia,False,False,False,False
3880,2023-06-21,Organic,Europe,True,True,False,False
3881,2023-01-04,Referral,Europe,True,True,False,False
3882,2023-03-31,Organic,Other,True,True,False,False
3883,2023-04-14,Social,North America,True,True,True,True
3884,2023-05-17,Paid,Asia,True,False,False,False
3885,2023-04-29,Organic,Europe,True,False,False,False
3886,2023-05-13,Organic,North America,True,True,True,False
3887,2023-02-25,Paid,Asia,True,True,True,True
3888,2023-04-06,Organic,Europe,True,True,True,False
3889,2023-06-27,Organic,Europe,True,False,False,False
3890,2023-03-16,Paid,North America,True,False,False,False
3891,2023-05-23,Social,Asia,True,True,True,True
3892,2023-02-01,Organic,Europe,True,True,True,True
3893,2023-01-28,Organic,Asia,False,False,False,False
3894,2023-01-22,Organic,Europe,True,False,False,False
3895,2023-01-17,Organic,Europe,True,True,True,False
3896,2023-02-28,Organic,Europe,True,False,False,False
3897,2023-03-31,Organic,Asia,True,True,True,False
3898,2023-04-16,Paid,North America,True,True,False,False
3899,2023-01-26,Organic,Europe,True,False,False,False
3900,2023-01-25,Organic,North America,True,False,False,False
3901,2023-05-18,Social,Asia,True,True,True,True
3902,2023-02-14,Referral,North America,True,True,True,False
3903,2023-03-24,Organic,North America,True,True,True,True
3904,2023-01-11,Paid,Europe,True,True,True,True
3905,2023-04-14,Paid,Asia,True,True,False,False
3906,2023-03-09,Referral,Asia,True,True,False,False
3907,2023-04-05,Referral,North America,True,True,True,True
3908,2023-06-05,Organic,Europe,True,True,False,False
3909,2023-03-06,Paid,Asia,True,True,True,True
3910,2023-02-18,Referral,Other,True,True,True,False
3911,2023-06-24,Paid,Europe,True,True,True,True
3912,2023-02-21,Social,North America,True,False,False,False
3913,2023-04-12,Paid,Europe,True,False,False,False
3914,2023-02-26,Referral,Europe,True,True,False,False
3915,2023-02-16,Social,North America,True,True,True,True
3916,2023-06-08,Paid,Other,False,False,False,False
3917,2023-06-23,Organic,Asia,False,False,False,False
3918,2023-01-26,Referral,Europe,True,False,False,False
3919,2023-04-24,Referral,Europe,True,True,True,False
3920,2023-01-05,Organic,North America,False,False,False,False
3921,2023-03-25,Organic,North America,True,True,False,False
3922,2023-02-21,Social,North America,True,True,True,True
3923,2023-04-15,Paid,North America,True,False,False,False
3924,2023-02-23,Paid,North America,True,True,True,True
3925,2023-06-10,Social,Europe,True,True,True,True
3926,2023-06-27,Paid,Europe,True,True,True,True
3927,2023-06-15,Referral,Europe,True,True,True,False
3928,2023-06-04,Referral,Europe,True,True,True,True
3929,2023-01-15,Social,Europe,True,True,False,False
3930,2023-03-02,Paid,Asia,True,True,True,False
3931,2023-05-02,Social,Europe,True,True,True,False
3932,2023-01-21,Paid,Europe,False,False,False,False
3933,2023-02-15,Paid,Asia,True,True,False,False
3934,2023-05-14,Organic,Other,True,True,True,True
3935,2023-02-07,Paid,Europe,True,True,True,True
3936,2023-03-03,Paid,Asia,True,False,False,False
3937,2023-03-27,Referral,Europe,False,False,False,False
3938,2023-03-19,Referral,North America,True,True,True,True
3939,2023-02-15,Referral,North America,True,False,False,False
3940,2023-05-21,Referral,North America,True,False,False,False
3941,2023-01-03,Organic,Asia,True,True,False,False
3942,2023-01-06,Organic,Europe,True,False,False,False
3943,2023-04-03,Organic,North America,True,True,True,True
3944,2023-01-08,Organic,North America,False,False,False,False
3945,2023-06-21,Organic,Asia,False,False,False,False
3946,2023-04-18,Paid,Europe,False,False,False,False
3947,2023-06-10,Paid,North America,True,False,False,False
3948,2023-03-16,Paid,North America,True,True,False,False
3949,2023-03-18,Organic,North America,True,True,True,True
3950,2023-02-19,Organic,Europe,True,True,False,False
3951,2023-01-11,Organic,Other,True,True,True,False
3952,2023-04-05,Paid,Europe,True,False,False,False
3953,2023-06-05,Organic,Asia,True,True,False,False
3954,2023-03-11,Organic,Europe,True,True,True,False
3955,2023-06-18,Organic,North America,True,True,True,False
3956,2023-01-16,Paid,Other,True,False,False,False
3957,2023-03-09,Paid,North America,True,False,False,False
3958,2023-04-09,Organic,Asia,True,True,True,True
3959,2023-02-17,Organic,Europe,True,True,False,False
3960,2023-03-05,Organic,North America,False,False,False,False
3961,2023-03-31,Paid,Europe,False,False,False,False
3962,2023-03-17,Social,North America,True,False,False,False
3963,2023-05-19,Organic,Europe,False,False,False,False
3964,2023-04-11,Organic,North America,True,True,True,True
3965,2023-03-30,Organic,North America,True,True,True,True
3966,2023-01-18,Referral,Asia,True,False,False,False
3967,2023-01-19,Social,Europe,True,False,False,False
3968,2023-02-24,Organic,Europe,True,True,True,False
3969,2023-04-12,Referral,Europe,True,True,True,False
3970,2023-04-28,Paid,North America,True,True,False,False
3971,2023-06-03,Referral,Europe,True,False,False,False
3972,2023-05-14,Paid,Europe,True,True,False,False
3973,2023-01-04,Organic,Other,True,True,True,True
3974,2023-04-18,Paid,Asia,True,True,False,False
3975,2023-04-25,Referral,Other,True,True,True,False
3976,2023-01-29,Social,North America,True,True,True,True
3977,2023-02-28,Paid,Asia,True,False,False,False
3978,2023-05-05,Organic,North America,True,True,False,False
3979,2023-04-08,Organic,Europe,True,True,False,False
3980,2023-01-17,Referral,Other,True,False,False,False
3981,2023-04-17,Paid,Europe,True,True,False,False
3982,2023-02-12,Paid,Europe,True,True,True,False
3983,2023-03-21,Organic,North America,True,True,False,False
3984,2023-06-11,Organic,Europe,False,False,False,False
3985,2023-01-08,Paid,North America,True,True,False,False
3986,2023-05-21,Organic,Other,False,False,False,False
3987,2023-04-16,Organic,Europe,False,False,False,False
3988,2023-01-08,Paid,North America,True,False,False,False
3989,2023-04-06,Organic,Asia,True,True,True,False
3990,2023-04-04,Referral,Europe,True,False,False,False
3991,2023-03-06,Organic,Europe,True,True,False,False
3992,2023-06-20,Referral,Asia,True,False,False,False
3993,2023-02-08,Organic,Other,True,False,False,False
3994,2023-03-22,Organic,North America,True,True,False,False
3995,2023-03-25,Referral,Europe,True,True,True,False
3996,2023-03-29,Paid,North America,True,True,False,False
3997,2023-03-27,Organic,Asia,True,True,False,False
3998,2023-04-03,Organic,North America,True,False,False,False
3999,2023-03-27,Social,Europe,True,True,False,False
4000,2023-02-13,Paid,Europe,True,True,True,True
4001,2023-05-17,Organic,Asia,False,False,False,False
4002,2023-06-14,Organic,Europe,True,True,True,False
4003,2023-03-15,Referral,Other,True,False,False,False
4004,2023-02-05,Organic,Europe,True,True,False,False
4005,2023-04-11,Organic,Europe,False,False,False,False
4006,2023-06-05,Paid,North America,True,True,True,False
4007,2023-06-19,Referral,Europe,True,True,False,False
4008,2023-06-20,Organic,Other,True,True,False,False
4009,2023-06-19,Paid,Europe,True,True,True,False
4010,2023-04-14,Paid,North America,True,True,False,False
4011,2023-03-07,Organic,North America,False,False,False,False
4012,2023-02-24,Social,Europe,True,True,False,False
4013,2023-06-25,Referral,Asia,True,True,False,False
4014,2023-04-01,Organic,Asia,True,True,True,True
4015,2023-01-22,Paid,Asia,True,True,True,False
4016,2023-04-11,Referral,North America,True,True,True,True
4017,2023-06-04,Paid,Other,True,True,False,False
4018,2023-05-01,Paid,Asia,True,False,False,False
4019,2023-04-03,Organic,North America,False,False,False,False
4020,2023-04-18,Organic,Europe,True,False,False,False
4021,2023-05-21,Organic,Europe,True,False,False,False
4022,2023-06-22,Paid,Asia,True,True,True,False
4023,2023-01-10,Social,Asia,True,True,True,False
4024,2023-01-09,Referral,North America,True,True,False,False
4025,2023-06-04,Organic,Europe,True,True,True,False
4026,2023-02-03,Referral,Europe,True,True,True,True
4027,2023-05-09,Referral,Europe,True,False,False,False
4028,2023-06-09,Paid,North America,False,False,False,False
4029,2023-03-30,Organic,Asia,True,False,False,False
4030,2023-04-03,Paid,Europe,True,False,False,False
4031,2023-03-12,Paid,Europe,True,True,False,False
4032,2023-03-08,Organic,Europe,True,True,True,False
4033,2023-05-28,Organic,North America,True,True,False,False
4034,2023-04-27,Paid,Asia,True,True,False,False
4035,2023-04-04,Paid,North America,True,True,False,False
4036,2023-06-12,Paid,Europe,True,False,False,False
4037,2023-04-09,Referral,Europe,True,True,True,True
4038,2023-04-23,Organic,Europe,True,True,False,False
4039,2023-04-13,Organic,Asia,True,True,False,False
4040,2023-04-01,Referral,Europe,False,False,False,False
4041,2023-03-31,Paid,Asia,True,False,False,False
4042,2023-01-17,Social,Asia,True,False,False,False
4043,2023-01-18,Paid,Asia,False,False,False,False
4044,2023-06-22,Paid,North America,True,True,False,False
4045,2023-04-26,Referral,Europe,True,False,False,False
4046,2023-04-03,Organic,North America,True,True,False,False
4047,2023-04-01,Referral,Europe,True,False,False,False
4048,2023-03-23,Organic,Europe,True,True,True,True
4049,2023-03-09,Paid,North America,True,True,False,False
4050,2023-04-24,Organic,Asia,True,True,False,False
4051,2023-01-01,Referral,Europe,True,False,False,False
4052,2023-02-27,Social,Europe,True,False,False,False
4053,2023-06-03,Organic,Europe,True,False,False,False
4054,2023-04-19,Paid,Other,False,False,False,False
4055,2023-05-28,Social,Other,False,False,False,False
4056,2023-04-26,Paid,North America,True,False,False,False
4057,2023-03-28,Referral,Asia,False,False,False,False
4058,2023-01-10,Organic,Asia,True,False,False,False
4059,2023-02-28,Organic,Asia,True,True,True,True
4060,2023-02-10,Organic,Other,True,True,True,True
4061,2023-04-15,Social,Other,True,True,True,False
4062,2023-05-13,Referral,North America,False,False,False,False
4063,2023-05-02,Referral,Other,True,True,False,False
4064,2023-05-25,Paid,North America,True,True,True,True
4065,2023-01-22,Referral,Europe,True,True,False,False
4066,2023-04-08,Referral,Europe,True,True,True,True
4067,2023-06-18,Paid,North America,True,False,False,False
4068,2023-03-09,Referral,Europe,True,True,False,False
4069,2023-05-19,Organic,Europe,True,True,False,False
4070,2023-02-25,Organic,Europe,True,False,False,False
4071,2023-06-28,Organic,North America,True,True,True,True
4072,2023-05-29,Organic,Other,True,True,True,True
4073,2023-04-09,Organic,North America,True,True,False,False
4074,2023-03-17,Paid,Asia,True,True,True,False
4075,2023-01-26,Organic,North America,True,True,False,False
4076,2023-04-25,Referral,Europe,True,False,False,False
4077,2023-05-27,Paid,Europe,True,True,True,False
4078,2023-04-19,Organic,Europe,False,False,False,False
4079,2023-02-16,Organic,Asia,True,True,False,False
4080,2023-03-12,Paid,Europe,True,False,False,False
4081,2023-06-03,Paid,Europe,True,True,True,True
4082,2023-02-09,Organic,Asia,True,True,True,True
4083,2023-05-13,Paid,North America,False,False,False,False
4084,2023-05-29,Paid,North America,True,False,False,False
4085,2023-05-12,Organic,Asia,True,True,False,False
4086,2023-01-23,Organic,Europe,True,True,True,True
4087,2023-04-16,Paid,Asia,False,False,False,False
4088,2023-03-25,Referral,North America,True,True,True,False
4089,2023-05-23,Paid,Europe,True,False,False,False
4090,2023-04-26,Referral,Asia,True,False,False,False
4091,2023-04-19,Paid,Europe,True,True,False,False
4092,2023-05-16,Referral,Europe,True,True,True,False
4093,2023-02-10,Social,Other,True,True,True,False
4094,2023-04-22,Organic,Asia,True,False,False,False
4095,2023-05-27,Organic,Europe,True,True,True,False
4096,2023-04-22,Organic,Asia,False,False,False,False
4097,2023-04-13,Organic,Asia,True,True,True,True
4098,2023-02-15,Paid,Europe,True,False,False,False
4099,2023-06-05,Referral,Europe,True,False,False,False
4100,2023-03-09,Social,North America,True,False,False,False
4101,2023-05-02,Paid,North America,True,True,True,False
4102,2023-01-15,Paid,Europe,True,True,False,False
4103,2023-06-14,Paid,North America,True,True,False,False
4104,2023-05-09,Organic,Other,True,True,False,False
4105,2023-04-21,Referral,Europe,True,False,False,False
4106,2023-01-24,Paid,Other,True,False,False,False
4107,2023-01-27,Referral,Asia,True,False,False,False
4108,2023-02-09,Organic,Asia,True,False,False,False
4109,2023-06-13,Organic,North America,True,True,True,True
4110,2023-01-24,Paid,Europe,True,False,False,False
4111,2023-01-24,Organic,North America,True,True,True,False
4112,2023-01-04,Referral,Asia,False,False,False,False
4113,2023-03-08,Organic,North America,True,False,False,False
4114,2023-02-03,Organic,Europe,False,False,False,False
4115,2023-06-26,Organic,Europe,True,True,True,False
4116,2023-04-26,Organic,Europe,False,False,False,False
4117,2023-01-23,Organic,North America,True,True,False,False
4118,2023-04-19,Social,Other,True,True,True,False
4119,2023-03-10,Organic,Asia,True,False,False,False
4120,2023-04-05,Organic,Europe,True,True,False,False
4121,2023-03-03,Referral,Asia,True,True,True,False
4122,2023-06-18,Organic,North America,True,True,True,True
4123,2023-02-26,Organic,Europe,False,False,False,False
4124,2023-02-23,Paid,North America,True,True,True,True
4125,2023-03-11,Organic,North America,True,True,True,False
4126,2023-04-11,Organic,Asia,True,True,True,False
4127,2023-02-26,Referral,Other,False,False,False,False
4128,2023-05-18,Organic,Europe,True,True,True,True
4129,2023-06-17,Social,Europe,True,True,False,False
4130,2023-05-15,Organic,Europe,True,True,True,False
4131,2023-04-13,Referral,Europe,True,True,True,False
4132,2023-06-15,Referral,Other,False,False,False,False
4133,2023-03-26,Organic,Other,True,True,False,False
4134,2023-03-02,Organic,North America,True,True,True,True
4135,2023-01-03,Referral,North America,False,False,False,False
4136,2023-05-08,Paid,Europe,True,True,True,False
4137,2023-06-28,Organic,Europe,True,True,False,False
4138,2023-03-27,Organic,Europe,True,False,False,False
4139,2023-02-16,Social,Europe,True,False,False,False
4140,2023-03-17,Paid,Europe,True,False,False,False
4141,2023-02-07,Organic,Asia,True,True,False,False
4142,2023-06-13,Social,Europe,True,True,True,True
4143,2023-06-18,Organic,Asia,True,True,False,False
4144,2023-05-21,Paid,Other,True,True,True,False
4145,2023-03-28,Paid,Europe,True,True,False,False
4146,2023-02-27,Referral,Europe,True,False,False,False
4147,2023-02-19,Organic,Europe,True,True,False,False
4148,2023-01-30,Referral,Europe,True,True,False,False
4149,2023-04-11,Social,Other,True,True,True,False
4150,2023-01-25,Organic,Asia,False,False,False,False
4151,2023-04-22,Paid,Europe,False,False,False,False
4152,2023-06-04,Referral,Asia,True,True,True,True
4153,2023-06-28,Paid,North America,True,False,False,False
4154,2023-05-06,Paid,North America,True,True,False,False
4155,2023-05-03,Paid,North America,True,True,True,False
4156,2023-02-16,Referral,Asia,False,False,False,False
4157,2023-04-28,Paid,Asia,True,False,False,False
4158,2023-02-08,Paid,Asia,False,False,False,False
4159,2023-01-16,Organic,Asia,True,True,True,False
4160,2023-01-22,Paid,North America,True,False,False,False
4161,2023-02-23,Organic,Europe,True,True,False,False
4162,2023-05-29,Paid,Europe,True,True,True,False
4163,2023-01-16,Organic,Europe,True,True,True,True
4164,2023-02-28,Paid,Europe,True,True,True,True
4165,2023-01-31,Organic,North America,True,True,True,False
4166,2023-06-19,Paid,Other,True,True,False,False
4167,2023-02-01,Referral,Europe,True,True,False,False
4168,2023-06-11,Paid,North America,True,True,True,False
4169,2023-01-09,Organic,Asia,True,True,True,False
4170,2023-05-19,Organic,Asia,True,True,False,False
4171,2023-01-10,Social,Europe,True,False,False,False
4172,2023-01-17,Referral,Europe,True,True,False,False
4173,2023-03-09,Organic,North America,True,True,False,False
4174,2023-02-17,Social,Other,True,True,False,False
4175,2023-06-29,Organic,Asia,True,True,False,False
4176,2023-04-21,Paid,Europe,True,True,True,False
4177,2023-06-02,Paid,North America,True,True,False,False
4178,2023-05-03,Organic,Europe,False,False,False,False
4179,2023-05-29,Organic,North America,True,True,False,False
4180,2023-04-11,Referral,North America,True,True,True,False
4181,2023-04-12,Organic,North America,True,True,False,False
4182,2023-03-06,Paid,North America,True,True,True,True
4183,2023-02-20,Paid,Europe,False,False,False,False
4184,2023-02-05,Organic,Other,True,True,True,False
4185,2023-03-22,Referral,Other,True,True,True,False
4186,2023-05-07,Organic,North America,True,False,False,False
4187,2023-03-29,Organic,Europe,True,True,False,False
4188,2023-04-14,Referral,North America,True,True,True,False
4189,2023-01-15,Social,Europe,True,True,False,False
4190,2023-04-06,Referral,North America,True,True,False,False
4191,2023-06-16,Organic,Europe,True,True,True,False
4192,2023-05-03,Social,North America,True,True,True,False
4193,2023-01-01,Paid,Europe,True,True,False,False
4194,2023-05-31,Organic,Other,False,False,False,False
4195,2023-05-02,Referral,North America,True,False,False,False
4196,2023-06-16,Organic,Other,False,False,False,False
4197,2023-05-06,Paid,Asia,True,True,False,False
4198,2023-02-26,Social,North America,True,False,False,False
4199,2023-03-22,Organic,Asia,True,True,True,False
4200,2023-06-11,Paid,North America,True,True,True,False
4201,2023-06-18,Organic,Other,True,True,True,True
4202,2023-03-14,Referral,Asia,True,False,False,False
4203,2023-05-21,Paid,Europe,True,True,False,False
4204,2023-03-11,Organic,Other,True,True,True,True
4205,2023-01-06,Organic,North America,True,True,False,False
4206,2023-03-25,Paid,North America,True,True,False,False
4207,2023-02-21,Referral,Asia,True,True,False,False
4208,2023-01-03,Paid,Europe,True,True,True,False
4209,2023-03-22,Organic,Other,True,True,True,False
4210,2023-03-04,Referral,Europe,True,True,False,False
4211,2023-02-18,Organic,Europe,True,True,False,False
4212,2023-03-17,Referral,Asia,True,True,False,False
4213,2023-04-22,Organic,North America,True,False,False,False
4214,2023-06-24,Paid,Asia,True,True,True,True
4215,2023-04-19,Organic,Europe,True,True,False,False
4216,2023-03-06,Paid,Asia,True,True,False,False
4217,2023-03-22,Referral,Europe,True,False,False,False
4218,2023-01-15,Referral,Asia,True,False,False,False
4219,2023-04-10,Paid,Europe,True,True,True,True
4220,2023-02-01,Referral,Europe,True,True,True,True
4221,2023-04-06,Paid,North America,True,True,True,True
4222,2023-05-08,Organic,Other,True,True,False,False
4223,2023-05-26,Referral,Asia,True,False,False,False
4224,2023-04-23,Paid,Europe,True,True,True,False
4225,2023-03-24,Organic,North America,True,True,True,True
4226,2023-02-12,Organic,Europe,True,True,True,True
4227,2023-04-26,Paid,Other,True,True,False,False
4228,2023-06-12,Organic,Europe,True,True,True,False
4229,2023-03-19,Referral,Other,True,True,False,False
4230,2023-02-27,Referral,Asia,True,True,False,False
4231,2023-02-02,Organic,Europe,False,False,False,False
4232,2023-01-14,Organic,Europe,True,True,False,False
4233,2023-06-11,Organic,Asia,True,True,False,False
4234,2023-05-12,Organic,Asia,True,False,False,False
4235,2023-02-28,Organic,Europe,True,True,False,False
4236,2023-06-06,Referral,North America,True,True,True,False
4237,2023-03-24,Paid,North America,True,True,True,False
4238,2023-05-14,Organic,Europe,True,True,True,True
4239,2023-05-01,Organic,Europe,True,True,True,True
4240,2023-06-26,Referral,Other,False,False,False,False
4241,2023-06-17,Referral,Other,True,True,True,True
4242,2023-03-24,Organic,North America,True,False,False,False
4243,2023-01-27,Organic,North America,False,False,False,False
4244,2023-03-21,Social,Asia,True,True,False,False
4245,2023-05-14,Organic,Europe,True,True,False,False
4246,2023-01-13,Referral,Europe,True,True,True,False
4247,2023-03-05,Paid,Asia,True,False,False,False
4248,2023-05-27,Referral,Europe,True,False,False,False
4249,2023-03-21,Paid,North America,True,False,False,False
4250,2023-05-03,Social,North America,False,False,False,False
4251,2023-02-12,Referral,Europe,True,True,True,True
4252,2023-03-30,Organic,North America,False,False,False,False
4253,2023-05-28,Paid,Europe,False,False,False,False
4254,2023-04-05,Organic,Europe,True,True,False,False
4255,2023-06-21,Social,North America,True,True,True,False
4256,2023-05-31,Organic,North America,True,True,False,False
4257,2023-01-02,Organic,Europe,True,True,True,True
4258,2023-04-30,Paid,Europe,True,False,False,False
4259,2023-01-22,Paid,North America,True,True,False,False
4260,2023-04-25,Organic,North America,True,True,True,False
4261,2023-02-26,Paid,Other,False,False,False,False
4262,2023-03-13,Referral,North America,True,True,False,False
4263,2023-01-07,Paid,Other,True,True,True,False
4264,2023-04-29,Paid,Other,True,True,False,False
4265,2023-04-24,Organic,North America,True,True,True,True
4266,2023-01-16,Organic,North America,True,False,False,False
4267,2023-03-24,Paid,Europe,True,True,False,False
4268,2023-06-28,Paid,Europe,True,False,False,False
4269,2023-03-13,Paid,Other,True,True,True,True
4270,2023-05-04,Paid,Asia,True,False,False,False
4271,2023-04-23,Organic,North America,True,True,True,True
4272,2023-01-12,Paid,North America,True,True,True,False
4273,2023-05-06,Organic,North America,True,True,False,False
4274,2023-02-22,Referral,North America,True,True,True,False
4275,2023-03-16,Organic,Europe,True,False,False,False
4276,2023-05-13,Paid,Asia,True,True,False,False
4277,2023-01-27,Organic,North America,True,True,True,False
4278,2023-05-20,Paid,Asia,True,False,False,False
4279,2023-05-25,Paid,Europe,True,False,False,False
4280,2023-05-14,Organic,North America,True,True,False,False
4281,2023-04-07,Paid,Asia,True,True,True,True
4282,2023-01-05,Paid,North America,True,False,False,False
4283,2023-02-26,Referral,North America,True,True,False,False
4284,2023-06-05,Organic,Europe,True,True,True,False
4285,2023-03-19,Referral,North America,True,True,False,False
4286,2023-03-10,Paid,Europe,True,True,False,False
4287,2023-04-28,Organic,Europe,True,True,False,False
4288,2023-04-30,Social,Asia,True,True,True,False
4289,2023-02-28,Organic,Europe,True,False,False,False
4290,2023-02-02,Organic,Europe,True,False,False,False
4291,2023-03-03,Organic,Asia,True,True,True,False
4292,2023-02-19,Paid,Asia,True,True,False,False
4293,2023-04-22,Social,Europe,True,True,True,False
4294,2023-01-19,Paid,Europe,True,True,True,False
4295,2023-05-03,Referral,Asia,False,False,False,False
4296,2023-02-16,Social,Asia,True,True,True,True
4297,2023-06-16,Paid,North America,False,False,False,False
4298,2023-02-02,Paid,North America,True,True,True,False
4299,2023-05-21,Organic,Asia,True,True,True,True
4300,2023-03-25,Paid,Europe,True,True,True,True
4301,2023-05-15,Organic,North America,True,True,False,False
4302,2023-03-20,Paid,Other,True,True,False,False
4303,2023-01-14,Referral,Europe,True,True,False,False
4304,2023-05-27,Referral,Europe,True,True,False,False
4305,2023-05-08,Paid,Europe,True,False,False,False
4306,2023-02-23,Referral,Europe,True,False,False,False
4307,2023-05-28,Referral,North America,True,True,True,False
